COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CARACTER,COLE_AREA_UBICACION,COLE_COD_MCPIO_UBICACION
370215001131,INSTITUCIÓN EDUCATIVA NIÑO JESÚS DE PRAGA S.A.S,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,70215
273001004286,INST EDUC FERNANDO VILLALOBOS ARANGO,MIXTO,OFICIAL,ACADÉMICO,RURAL,73001
468895000661,INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,68895
368001006247,COL SANTA ANA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68001
215542000194,IE EL HATO,MIXTO,OFICIAL,ACADÉMICO,RURAL,15542
252258000233,INSTITUCION  EDUCATIVA  LAS MESAS  INSEM,MIXTO,OFICIAL,ACADÉMICO,RURAL,52258
223189000323,COL SAN FCO DE ASIS DE FE Y ALEGRIA,MIXTO,OFICIAL,ACADÉMICO,RURAL,23189
281794004683,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,MIXTO,OFICIAL,TÉCNICO,RURAL,81794
244090000124,INSTITUCION EDUCATIVA RURAL MIGUEL PINEDO BARROS,MIXTO,OFICIAL,ACADÉMICO,RURAL,44090
225772000270,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN BOSCO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,25772
308758077980,CENTRO EDUCATIVO SAN BERNARDO PARA ADULTOS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8758
325307000055,COL AMERICANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25307
273226001049,INSTITUCION EDUCATIVA VARSOVIA LA FLORIDA,MIXTO,OFICIAL,ACADÉMICO,RURAL,73226
370001038887,INSTITUTO LUIS CARLOS GALAN,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,70001
252585000352,INSTITUCION EDUCATIVA DEPARTAMENTAL LOS HEROES,MIXTO,OFICIAL,ACADÉMICO,RURAL,52585
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),MIXTO,NO OFICIAL,NO APLICA,URBANO,13001
219698000432,INSTITUCION EDUCATIVA EL PALMAR (ANTES CENTRO EDUCATIVO EL PALMAR),MIXTO,OFICIAL,ACADÉMICO,RURAL,19698
376036000392,COLEGIO NUEVO HORIZONTE,MIXTO,NO OFICIAL,TÉCNICO,URBANO,76036
205030000189,I. E. LUIS CARLOS PARRA MOLINA,MIXTO,OFICIAL,ACADÉMICO,RURAL,5030
376041000031,COL PARROQUIAL NUESTRA SEÑORA DE FÁTIMA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76041
463001002813,COLEGIO COMFENALCO,MIXTO,NO OFICIAL,TÉCNICO,RURAL,63001
311001109001,INSTITUTO POPULAR BOLIVARIANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
376364000804,COL GIMNASIO MODERNO DEL VALLE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76364
250711000930,IE PEDRO NEL JIMENEZ OBANDO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,50711
215646000170,IE TEC SALAMANCA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,15646
176001016491,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,76001
363001001421,NUESTRA SEÑORA DE FATIMA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,63001
205042000508,I. E. R. OGOSCO,MIXTO,OFICIAL,NO APLICA,RURAL,5842
208137000016,INSTITUCION EDUCATIVA DE BOHORQUEZ,MIXTO,OFICIAL,ACADÉMICO,RURAL,8137
266001004913,IE JOSE ANTONIO GALAN,MIXTO,OFICIAL,ACADÉMICO,RURAL,66001
320178001510,I.E. AGROP. LUIS FELIPE CENTENO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,20178
219397000542,INSTITUCION EDUCATIVA LOS UVOS,MIXTO,OFICIAL,ACADÉMICO,RURAL,19397
170001003375,INSTITUCIÓN EDUCATIVA LICEO DEL CARIBE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,70001
273001002844,INST EDUC ANTONIO NARIÑO,MIXTO,OFICIAL,ACADÉMICO,RURAL,73001
305001007861,GIMN GUAYACANES,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5001
123466002601,INST. EDCCONCENTRACI¿N EDC.DEL SUR DE M/LIBANO,MIXTO,OFICIAL,ACADÉMICO,URBANO,23466
252079000883,INSTITUCION EDUCATIVA EL DIVISO,MIXTO,OFICIAL,ACADÉMICO,RURAL,52079
305697000599,INSTITUTO IBEROLATINO DE EDUCACIÓN SAS INIDE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5697
315238001171,GIMNASIO MODERNO SANTA SOFIA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,15238
108001078530,INSTITUCION EDUCATIVA DISTRITAL NUEVO HORIZONTE,MIXTO,OFICIAL,ACADÉMICO,URBANO,8001
308001013534,LICEO MIXTO DEL VALLE EDUCACION FORMAL PARA ADULTOS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
308001000297,COLEGIO BIFFI LA SALLE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
213549001347,I.E. LAS FLORES,MIXTO,OFICIAL,ACADÉMICO,RURAL,13549
205282000441,I. E. R. MURRAPAL,MIXTO,OFICIAL,ACADÉMICO,RURAL,5282
368001000320,COLEGIO INTEGRADO JORGE ISAAC,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,68001
217001001085,INSTITUCIÓN EDUCATIVA RURAL MARIA GORETTI,MIXTO,OFICIAL,ACADÉMICO,RURAL,17001
327245000030,IE CORAZON DE MARIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,27245
305088002615,COL NAZARET,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5088
373001012518,INSTITUTO JIMENO RIVERA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,73001
341001004001,ASPAEN GIMNASIO LA FRAGUA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,41001
311001009023,COL CHAMPAGNAT,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
311001109419,INSTITUTO DE EDUCACIÓN FORMAL DE ADULTOS EL PENSAMIENTO DE PITÁGORAS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
350001001559,COLEGIO NUESTRA SE¿ORA DE FATIMA-PONAL,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,50001
305376000198,COLEGIO SALESIANO SANTO DOMINGO SAVIO,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,5376
308001012091,COLEGIO TECNICO INDUSTRIAL SAN CARLOS BORROMEO,MIXTO,NO OFICIAL,TÉCNICO,URBANO,8001
308001014441,COLEGIO CRISTIANO PENIEL,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
219355000283,INST EDUC JIISA FXIW (ANTES CENT EDUC JIISA FXIW RESGUARDO INDIG DE YAQUIVA),MIXTO,OFICIAL,TÉCNICO,RURAL,19355
363001002533,LICEO MIGUEL DE CERVANTES SAAVEDRA,MIXTO,NO OFICIAL,NO APLICA,URBANO,63001
270001003361,INSTITUCION EDUCATIVA SAN ISIDRO DE CHOCHO,MIXTO,OFICIAL,ACADÉMICO,RURAL,70001
125867000159,I.E.D. VICTOR MANUEL LONDOÑO,MIXTO,OFICIAL,ACADÉMICO,RURAL,25867
268770000231,COLEGIO LUIS CARLOS GALAN SARMIENTO,MIXTO,OFICIAL,ACADÉMICO,RURAL,68770
186573000371,IE CANDIDO LEGUIZAMO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,86573
305088000639,COL PARROQUIAL NUESTRA SEÑORA DE CHIQUINQUIRA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5088
273283000326,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA EL GUAYABO,MIXTO,OFICIAL,TÉCNICO,RURAL,73283
354800002369,INSTITUTO TECNICO IMTEL,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,54800
223807001875,IE INMACULADA CARRIZOLA,MIXTO,OFICIAL,ACADÉMICO,RURAL,23807
247745000181,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL PALERMO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,47745
373001000617,LICEO  IBAGUE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,73001
325754004076,INSTITUCION EDUCATIVA LICEO CONVIBA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25754
250287000401,IE ANTONIO NARIÑO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,50287
373443001249,INST SERV EDUC NAL DE ADULTOS SENDAS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,73443
308001011574,GIMNASIO CRISTOPHORO COLOMBO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
297001000490,I.E.D.  DE YAPÚ,MIXTO,OFICIAL,ACADÉMICO,RURAL,97001
205197000059,I. E. EVA TULIA QUINTERO DE TORO,MIXTO,OFICIAL,ACADÉMICO,RURAL,5197
205847001098,I. E. R.  VALENTINA FIGUEROA,MIXTO,OFICIAL,ACADÉMICO,RURAL,5847
220614000431,I.E. LOS ANGELES,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,20614
308758004303,LICEO MIXTO SAN JOSE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8758
308758004117,LICEO MODERNO MIGUEL ANGEL ASTURIAS,MIXTO,NO OFICIAL,TÉCNICO,URBANO,8758
276306000174,IE MANUELA BELTRAN,MIXTO,OFICIAL,TÉCNICO,RURAL,76306
205120000366,I. E. AURELIO MEJIA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5120
308001001897,COLEGIO COLON,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
350001004531,INST IMMANUEL KANT(ANTES LIC COLOMBO LATINO),MIXTO,NO OFICIAL,ACADÉMICO,URBANO,50001
468152000491,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,68152
376001030582,INSTITUTO ANGELES DE DIOS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76001
308001076242,CENT.EDUC.ESPIRITU SANTO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
223580000222,INSTITUCION EDUCATIVA SIMON BOLIVAR,MIXTO,OFICIAL,ACADÉMICO,RURAL,23580
223670000043,INSTITUCION EDUCATIVA PLAZA BONITA,MIXTO,OFICIAL,ACADÉMICO,RURAL,23670
268001001313,CENTRO EDUCATIVO RURAL BOSCONIA,MIXTO,OFICIAL,ACADÉMICO,RURAL,68001
219698001587,INST EDUC TEC CCIAL SIMON BOLIVAR  ANTES INST EDUC SIMON BOLIVAR,MIXTO,OFICIAL,TÉCNICO,URBANO,19845
305266000052,UNIDAD EDUCATIVA SAN MARCOS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5266
325473000853,COLEGIO BILINGÜE MELANIE KLEIN SCHOOL,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,25473
308758800142,CENTRO EDUCATIVO PARA EL DESARROLLO GALANISTA,MIXTO,NO OFICIAL,-,URBANO,8758
368001000681,COL  AMERICANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68001
223555000102,INSTITUCION EDUCATIVA PLAZA BONITA,MIXTO,OFICIAL,ACADÉMICO,RURAL,23555
276318000226,IE JOSE IGNACIO OSPINA,MIXTO,OFICIAL,ACADÉMICO,RURAL,76318
376364001002,COL LA MERCED,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76364
323001001896,INSTITUCION EDUCATIVA COMFACOR JAIME EXBRAYAT,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,23001
208606000081,INSTITUCION EDUCATIVA TECNICO AGROPECUARIA DE VILLA ROSA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,8606
268572000314,INSTITUCIÓN EDUCATIVA PEÑA BLANCA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,68572
344078001306,INSTITUTO MARIA BERNARDA BUTLER,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,44078
276736000810,IE BENJAMIN HERRERA,MIXTO,OFICIAL,ACADÉMICO,RURAL,76736
276892001133,IE JOSE ANTONIO GALAN,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,76892
311848000308,COL ANGLO AMERICANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
341001005440,COL DE BTO. TECNICO EN COMERCIO Y SISTEMAS HEISENBERG,MIXTO,NO OFICIAL,TÉCNICO,URBANO,41001
213442000003,I.E.T.A. NUEVA FLORIDA,MIXTO,OFICIAL,TÉCNICO,RURAL,13442
311102000141,COL CLARETIANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68406
395001004802,COLOMBIA SIN BANDERAS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,95001
368001000087,COL  FERNANDO DE ARAGON,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68001
205861000398,I. E. URIBE GAVIRIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5861
227615001290,IE HERACLIO LARA ARROYO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,27150
376001041602,CENTRO DE ESTUDIOS PARA LOS SISTEMAS DE INFORMACION CESI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76001
241770000201,IE GALLARDO,MIXTO,OFICIAL,ACADÉMICO,RURAL,41770
376001022024,LIC COMERCIAL LA MILAGROSA,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,76001
205138000142,I. E. R. BUENOS AIRES,MIXTO,OFICIAL,ACADÉMICO,RURAL,5138
305376000686,INSTITUTO CORFERRINI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5376
191001000730,I.E. FRANCISCO DEL ROSARIO VELA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,91001
205690000262,I. E. R. PORCESITO,MIXTO,OFICIAL,ACADÉMICO,RURAL,5690
205887001678,I. E. LLANOS DE CUIVA,MIXTO,OFICIAL,ACADÉMICO,RURAL,5887
225126000067,IED RURAL RINCON SANTO,MIXTO,OFICIAL,ACADÉMICO,RURAL,25126
205001026641,INST EDUC PRADITO,MIXTO,OFICIAL,-,URBANO,5001
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,13001
425214000181,INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO  PARCELAS,MIXTO,OFICIAL,ACADÉMICO,RURAL,25214
223670000540,INSTITUCION EDUCATIVA PUEBLECITO SUR,MIXTO,OFICIAL,ACADÉMICO,RURAL,23670
225843000063,INSTITUCION EDUCATIVA DEPARTAMENTAL EL VOLCAN,MIXTO,OFICIAL,ACADÉMICO,RURAL,25843
223466002380,INSTITUCION EDUCATIVA  SAN JOSÉ,MIXTO,OFICIAL,ACADÉMICO,RURAL,23682
311001087989,COLEGIO COLSUBSIDIO CIUDADELA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
311001041873,LIC NSTRA SRA DE LAS NIEVES,MIXTO,NO OFICIAL,TÉCNICO,URBANO,11001
197001001670,I.E.D. INAYÁ,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,97001
363470000282,SANTA MARIA GORETTI,MIXTO,OFICIAL,ACADÉMICO,URBANO,63470
376109008834,CORPORACION CER,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76109
186760000104,I.E. CIUDAD SANTIAGO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,86760
205266000392,INSTITUCION EDUCATIVA LAS PALMAS,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5266
250313000458,IE SANTA MARIA MAZZARELLO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,50313
305001011516,COLEGIO SANTA BERTILLA BOSCARDIN,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5001
227001017777,IE DIEGO LUIS CORDOBA PINO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,27425
217042000913,INSTITUCION EDUCATIVA EL HORRO,MIXTO,OFICIAL,TÉCNICO,RURAL,17042
313001006701,COL. MILITAR ALMIRANTE COLON,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,13001
327001017798,COL RAMON LOZANO GARCES 2,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,27001
381001003414,INSTITUTO POLITECNICO ARAUCANO - INSPOAR,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,81001
373001000170,COL FRANCISCO JIMENEZ DE CISNEROS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,73001
344001003357,INSTITUTO PARA EL DESARROLLO DEL POTENCIAL HUMANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,44001
311001090921,COLEGIO CORAZONISTA,MASCULINO,NO OFICIAL,ACADÉMICO,URBANO,11001
213430001811,I.E. DE YATI,MIXTO,OFICIAL,ACADÉMICO,URBANO,13430
247058001045,INSTITUCION EDUCATIVA DEPARTAMENTAL MANUEL SALVADOR MEZA CAMARGO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,47660
223182000557,INSTITUCION EDUCATIVA HEREDIA,MIXTO,OFICIAL,ACADÉMICO,RURAL,23182
286568001100,I.E.R. LA LIBERTAD,MIXTO,OFICIAL,ACADÉMICO,RURAL,86568
223670000574,INSTITUCION EDUCATIVA PATIO BONITO NORTE,MIXTO,OFICIAL,ACADÉMICO,RURAL,23670
308001001455,COLEGIO SAN JOSE HERMANISTAS DE LA ANUNCIACION,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
315293000141,I.E. JUAN JOSE NEIRA,MIXTO,OFICIAL,TÉCNICO,URBANO,15293
313001002277,COL.  MONTESSORI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,13001
270678000636,I.E. EL CAUCHAL,MIXTO,OFICIAL,ACADÉMICO,RURAL,70678
205615000028,I. E. LA MOSQUITA,MIXTO,OFICIAL,ACADÉMICO,RURAL,5615
305001019827,COL PANAMERICANO COLOMBO SUECO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5001
344001003578,GIMNASIO LATINO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,44001
373001008286,COL SAN ISIDRO LABRADOR,MIXTO,NO OFICIAL,TÉCNICO,URBANO,73001
373001000153,COL  AMERICANO DE IBAGUE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,73001
308758001941,COLEGIO ARQUIDIOCESANO SAN PANCRACIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8758
247288000013,I.E.D. SIERRA NEVADA DE SANTA MARTA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,47288
141016000305,I.E. JESUS MARIA AGUIRRE CHARRY,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,41016
208638000105,INSTITUCION EDUCATIVA TECNICO DE LA PE¿A,MIXTO,OFICIAL,TÉCNICO,RURAL,8638
525843000017,INSTITUCIÒN EDUCATIVA DEPARTAMENTAL BRUSELAS,MIXTO,OFICIAL,ACADÉMICO,URBANO,25843
368001006441,COL ORIENTAL SIGLO XXI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68001
376109006564,INST.COMERCIAL DEL PACIFICO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76109
244650000117,INSTITUCIÓN EDUCATIVA RURAL CARACOLI,MIXTO,OFICIAL,ACADÉMICO,RURAL,44650
227077001357,CE FRANCISCO DE PAULA SANTANDER,MIXTO,OFICIAL,ACADÉMICO,RURAL,27077
311769000416,COL LAUSANA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
311279000094,COL PARROQ SAN PEDRO CLAVER,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
350001007671,LIC MAYOR DE VILLAVICENCIO JAIME TRIANA RESTREPO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,50001
308758001134,INSTITUCION EDUCATIVA VISTA HERMOSA DE SOLEDAD,MIXTO,OFICIAL,TÉCNICO,URBANO,8758
176828000021,IE JULIAN TRUJILLO,MIXTO,OFICIAL,TÉCNICO,RURAL,76828
376001036475,INST COMERCIAL INDUSTRIAL Y TECNOLÓGICO ICIT,MIXTO,NO OFICIAL,TÉCNICO,URBANO,76001
311001105839,INSTITUTO ANDINO DE BACHILLERATO Y CAPACITACION,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
376622000989,CORPORACIÓN EDUCATIVA SIMÓN RODRÍGUEZ,MIXTO,NO OFICIAL,-,URBANO,76622
354001004677,COL MARIA REINA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,54001
305001003963,LIC SALAZAR Y HERRERA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5001
311001106606,COL BRITANICO SEDE KENNEDY,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
244001001635,AGRICOLA DE TOMARRAZON,MIXTO,OFICIAL,TÉCNICO,RURAL,44001
247980001911,INSTITUCION EDUCATIVA DEPARTAMENTAL RODRIGO VIVES DE ANDREIS,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,47980
208638000237,INSTITUCION EDUCATIVA ANTONIA SANTOS,MIXTO,OFICIAL,ACADÉMICO,RURAL,8638
305615001711,COLEGIO COREDI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5615
341001003633,COL. GIMN. MODERNO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,41001
308001009863,INSTITUCION EDUCATIVA DISTRITAL LAS MERCEDES COLEGIO SAN PABLO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
176306000421,IE INMACULADA CONCEPCION,MIXTO,OFICIAL,ACADÉMICO,URBANO,76306
305001005265,COL LATINO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5001
323466000730,COLEGIO EL ROSARIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,23466
308436000272,COLEGIO MIXTO DE BACHILLERATO SEMIESCOLARIZADO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8436
223162000950,INSTITUCION EDUCATIVA DE SEVERA,MIXTO,OFICIAL,ACADÉMICO,RURAL,23162
425473000866,GIMNASIO CAMPESTRE MARIE CURIE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25473
244279000826,INSTITUCION EDUCATIVA MARGOTH MAESTRE DE ARIZA,MIXTO,OFICIAL,ACADÉMICO,URBANO,44098
186749000577,IE FRAY BARTOLOME DE IGUALADA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,86749
273226001171,INSTITUCION EDUCATIVA SAN AGUSTIN,MIXTO,OFICIAL,ACADÉMICO,RURAL,73226
323466000951,FUND EDUC DE MONTELIBANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,23466
323466003887,CORP EDUCATIVA NEWTON,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,23466
311001001162,COL PARROQ NSTRA SRA DE LA VALVANERA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
205887001350,I. E. EL CEDRO,MIXTO,OFICIAL,ACADÉMICO,RURAL,5887
215632000592,IE NORMAL SUPERIOR,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,15632
281736000759,INSTITUCION EDUCATIVA VILLA CECILIA,MIXTO,OFICIAL,ACADÉMICO,RURAL,81736
219418001226,INSTITUCION EDUCATIVA AGUA CLARA GOLONDRO,MIXTO,OFICIAL,ACADÉMICO,RURAL,19418
263130000569,JESUS MARIA MORALES,MIXTO,OFICIAL,ACADÉMICO,RURAL,63130
341807000235,COL. LA ANUNCIACION,MIXTO,NO OFICIAL,TÉCNICO,URBANO,41807
311001004820,FUND INST TECNOLOGICO DEL SUR,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
354001005738,COL ANDINO BILINGUE SCHOOL,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,54001
366001000751,COL LA SALLE,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,66001
223672000148,INST. EDUC. TOMAS SANTO,MIXTO,OFICIAL,ACADÉMICO,RURAL,23672
323162001713,GIMN LUCILA ZAPATA ARENAS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,23162
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,13001
313001008518,INST. DE ENSEÑANZA MADDOX (ANTES INST. AGAZZI),MIXTO,NO OFICIAL,ACADÉMICO,URBANO,13001
215238000331,INSTITUTO TECNICO SAN ANTONIO DE PADUA,MIXTO,OFICIAL,ACADÉMICO,RURAL,15238
466001005960,LIC MERANI,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,66001
368276002977,COLEGIO INTEGRADO LOS ANDES  CIANDES,MIXTO,NO OFICIAL,TÉCNICO,URBANO,68276
268229000091,INSTITUCION EDUCATIVA CANTABARA MANCHADORES,MIXTO,OFICIAL,ACADÉMICO,RURAL,68229
308758002360,CENTRO EDUCATIVO Y TECNOLOGICO BILL GATES,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8758
315238000166,COLEGIO SEMINARIO DIOCESANO,MASCULINO,NO OFICIAL,ACADÉMICO,URBANO,15238
252835003808,IE. AGROINDUSTRIAL SAN LUIS ROBLES,MIXTO,OFICIAL,TÉCNICO,RURAL,52835
308638000801,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA TERESITA,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,8638
325290002296,COLEGIO SANTO DOMINGO SAVIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25290
311848000782,GIMN LOS PINOS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
276834002243,INSTITUCION EDUCATIVA LA MARINA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,76834
273624001199,INSTITUCION EDUCATIVA LA FLORIDA,MIXTO,OFICIAL,ACADÉMICO,RURAL,73624
223670000531,CENTRO EDUCATIVO SANTANDER,MIXTO,OFICIAL,ACADÉMICO,RURAL,23815
225592000221,INSTITUCION EDUCATIVA DEPARTAMENTAL LA MAGDALENA,MIXTO,OFICIAL,ACADÉMICO,RURAL,25592
276828000441,IE MANUEL MARIA MALLARINO,MIXTO,OFICIAL,TÉCNICO,RURAL,76828
225823000458,INSTITUCION EDUCATIVARURAL DPTAL SAN ANTONIO DE AGUILERA,MIXTO,OFICIAL,ACADÉMICO,RURAL,25823
368276001504,COL TEC COMERCIAL YAREGUI,MIXTO,NO OFICIAL,TÉCNICO,URBANO,68276
325754003860,LICEO CRISTIANO MANANTIAL DE VIDA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25754
205686000584,I. E. R. PORFIRIO BARBA JACOB,MIXTO,OFICIAL,ACADÉMICO,RURAL,5686
373268000152,COL NSTRA  SRA  DEL ROSARIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,73268
205088000197,I.E. LA PRIMAVERA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5088
